Country,Customer ID,Description,Invoice,InvoiceDate,Price,Quantity,StockCode
United Kingdom,17238.0,JUMBO STORAGE BAG SKULLS,489488,2009-01-12 10:59:00,1.95,2,21930
United Kingdom,15712.0,LADYBIRD + BEE RAFFIA FOOD COVER,489505,2009-01-12 11:17:00,3.75,6,21472
United Kingdom,15712.0,JUMBO BAG RED WHITE SPOTTY ,489505,2009-01-12 11:17:00,1.95,10,85099B
United Kingdom,15712.0,DOOR MAT FAIRY CAKE,489505,2009-01-12 11:17:00,5.95,10,48185
United Kingdom,15712.0,TEA TIME PARTY BUNTING,489505,2009-01-12 11:17:00,4.65,5,47566B
United Kingdom,15712.0,JUMBO BAG PINK VINTAGE PAISLEY,489505,2009-01-12 11:17:00,1.95,10,21929
United Kingdom,15712.0,RETRO SPOT TEA SET CERAMIC 11 PC ,489505,2009-01-12 11:17:00,4.95,6,22139
United Kingdom,15712.0,PAPER CHAIN KIT 50'S CHRISTMAS ,489505,2009-01-12 11:17:00,2.95,6,22086
United Kingdom,15712.0,BAKING SET 9 PIECE RETROSPOT ,489505,2009-01-12 11:17:00,4.95,3,22138
United Kingdom,15712.0,WHITE SKULL HOT WATER BOTTLE ,489505,2009-01-12 11:17:00,3.75,4,21479
United Kingdom,15311.0,ANTIQUE LILY FAIRY LIGHTS,489514,2009-01-12 11:21:00,4.25,24,85042
United Kingdom,15311.0,COLOUR GLASS. STAR T-LIGHT HOLDER,489514,2009-01-12 11:21:00,2.75,24,71477
United Kingdom,15311.0,UNION JACK GUNS & ROSES  DOORMAT,489514,2009-01-12 11:21:00,5.95,10,21955
United Kingdom,15311.0,SET/3 TALL GLASS CANDLE HOLDER PINK,489514,2009-01-12 11:21:00,3.95,8,20892
United Kingdom,15311.0,PINK UNION JACK  LUGGAGE TAG,489514,2009-01-12 11:21:00,1.25,1,21867
United Kingdom,15311.0,RED SPOTTY OVEN GLOVE DOUBLE,489514,2009-01-12 11:21:00,2.95,5,21041
United Kingdom,15311.0,LAUNDRY 15C METAL SIGN,489514,2009-01-12 11:21:00,1.25,2,82551
United Kingdom,15311.0,"AIRLINE LOUNGE,METAL SIGN",489514,2009-01-12 11:21:00,2.1,1,82567
United Kingdom,15311.0,KEEP OUT BOYS DOOR HANGER ,489514,2009-01-12 11:21:00,1.45,3,21161
United Kingdom,15311.0,METAL SIGN CUPCAKE SINGLE HOOK,489514,2009-01-12 11:21:00,1.25,2,82613D
United Kingdom,15311.0,NO JUNK MAIL METAL SIGN,489514,2009-01-12 11:21:00,1.25,2,21179
United Kingdom,15311.0,PINK UNION JACK  PASSPORT COVER ,489514,2009-01-12 11:21:00,2.1,3,21865
United Kingdom,15311.0,BLACK SIL'T SQU CANDLE PLATE ,489514,2009-01-12 11:21:00,2.1,2,72783
United Kingdom,15311.0,WOODLAND CHARLOTTE BAG,489514,2009-01-12 11:21:00,0.85,3,20719
United Kingdom,15311.0,POTTING SHED COFFEE MUG,489514,2009-01-12 11:21:00,1.25,2,21869
United Kingdom,15311.0,POTTERING MUG,489514,2009-01-12 11:21:00,1.25,2,21876
United Kingdom,15311.0,RETRO RED SPOTTY WASHING UP GLOVES,489514,2009-01-12 11:21:00,2.1,3,20754
United Kingdom,15311.0,FAIRY SOAP SOAP HOLDER,489514,2009-01-12 11:21:00,1.69,2,84849B
United Kingdom,15311.0,UNION JACK FLAG PASSPORT COVER ,489514,2009-01-12 11:21:00,2.1,5,21864
United Kingdom,15311.0,FLOWER VINE RAFFIA FOOD COVER,489514,2009-01-12 11:21:00,3.75,2,21470
United Kingdom,15311.0,VINTAGE NOTEBOOK PARIS DAYS,489514,2009-01-12 11:21:00,2.95,2,20897
United Kingdom,15311.0,SQUARE MIRROR CURTAIN,489514,2009-01-12 11:21:00,7.95,1,44230
United Kingdom,15311.0,ENGLISH ROSE TEA SET IN GIFT BOX,489514,2009-01-12 11:21:00,4.65,2,37485
United Kingdom,15311.0,GREEN 3 PIECE MINI DOTS CUTLERY SET,489514,2009-01-12 11:21:00,3.75,3,84997A
United Kingdom,15311.0,GREEN  SPOTTY PLATE ,489514,2009-01-12 11:21:00,1.69,3,21245
United Kingdom,15311.0,GREEN SPOTTY CUP,489514,2009-01-12 11:21:00,0.85,3,21241
United Kingdom,16329.0,BAG 500g SWIRLY MARBLES,489517,2009-01-12 11:34:00,1.65,1,21705
United Kingdom,16329.0,VINTAGE SEASIDE JIGSAW PUZZLES,489517,2009-01-12 11:34:00,3.75,1,21913
United Kingdom,16329.0,VINTAGE SNAKES & LADDERS,489517,2009-01-12 11:34:00,3.75,1,21912
United Kingdom,16329.0,PINK STRAWBERRY HANDBAG ,489517,2009-01-12 11:34:00,2.95,2,16207A
United Kingdom,16329.0,GLITTER STAR GARLAND WITH BELLS ,489517,2009-01-12 11:34:00,3.75,1,21821
United Kingdom,16329.0,WHITE HANGING HEART T-LIGHT HOLDER,489517,2009-01-12 11:34:00,2.95,1,85123A
United Kingdom,16329.0,HAIRCLIPS FORTIES FABRIC ASSORTED,489517,2009-01-12 11:34:00,0.65,12,22319
United Kingdom,16329.0,PARTY CONE CHRISTMAS DECORATION ,489517,2009-01-12 11:34:00,0.85,6,22130
United Kingdom,16329.0,RETRO SPOT SMALL TUBE MATCHES,489517,2009-01-12 11:34:00,1.65,20,21584
United Kingdom,16329.0,PINK CREAM FELT CRAFT TRINKET BOX ,489517,2009-01-12 11:34:00,1.25,1,20972
United Kingdom,16329.0,VINTAGE HEADS AND TAILS CARD GAME ,489517,2009-01-12 11:34:00,1.25,6,21791
United Kingdom,16329.0,VINTAGE SNAP CARDS,489517,2009-01-12 11:34:00,0.85,4,21790
United Kingdom,16329.0,JUMBO STORAGE BAG SUKI,489517,2009-01-12 11:34:00,1.95,1,21931
United Kingdom,16329.0,JUMBO BAG TOYS ,489517,2009-01-12 11:34:00,1.95,1,20711
United Kingdom,16329.0,CAROUSEL DES CHILD'S APRON,489517,2009-01-12 11:34:00,1.65,1,47591A
United Kingdom,16329.0,RED 3 PIECE MINI DOTS CUTLERY SET,489517,2009-01-12 11:34:00,3.75,12,84997B
United Kingdom,16329.0,GREEN 3 PIECE MINI DOTS CUTLERY SET,489517,2009-01-12 11:34:00,3.75,12,84997A
United Kingdom,16329.0,SET OF THREE VINTAGE GIFT WRAPS,489517,2009-01-12 11:34:00,1.95,1,21491
United Kingdom,16329.0,SET OF 2 FANCY FONT TEA TOWELS,489517,2009-01-12 11:34:00,2.95,12,22122
United Kingdom,16329.0,PINK BLUE FELT CRAFT TRINKET BOX,489517,2009-01-12 11:34:00,1.25,1,20971
United Kingdom,16329.0,SET OF MEADOW  FLOWER STICKERS,489517,2009-01-12 11:34:00,2.95,1,21252
United Kingdom,16329.0,CROSS STITCH ALPHABET CUSHION COVER,489517,2009-01-12 11:34:00,5.95,2,21837
United Kingdom,16329.0,S/4 PISTACHIO LOVEBIRD COASTERS,489517,2009-01-12 11:34:00,2.55,1,84951A
United Kingdom,16329.0,HEART DECORATION PAINTED ZINC ,489517,2009-01-12 11:34:00,0.65,1,22335
United Kingdom,16329.0,VINTAGE HEADS AND TAILS CARD GAME ,489517,2009-01-12 11:34:00,1.25,1,21791
United Kingdom,16329.0,VINTAGE SNAP CARDS,489517,2009-01-12 11:34:00,0.85,1,21790
United Kingdom,16329.0,"WHITE PEARL BEADED HEART, SMALL",489517,2009-01-12 11:34:00,1.25,1,85129A
United Kingdom,16329.0,GINGHAM HEART DECORATION,489517,2009-01-12 11:34:00,2.95,1,84791
United Kingdom,16329.0,BLUE  SPOTTY PLATE ,489517,2009-01-12 11:34:00,1.69,4,21244
United Kingdom,16329.0,BLUE SPOTTY BOWL,489517,2009-01-12 11:34:00,1.25,4,20675
United Kingdom,17700.0,PAPER CHAIN KIT 50'S CHRISTMAS ,489519,2009-01-12 11:37:00,2.95,12,22086
United Kingdom,17700.0,FRAPPUCINO SCARF KNITTING KIT,489519,2009-01-12 11:37:00,2.95,6,82616B
United Kingdom,17700.0,WASH BAG VINTAGE ROSE PAISLEY,489519,2009-01-12 11:37:00,2.55,6,22276
United Kingdom,17700.0,GREEN ROSE WASHBAG,489519,2009-01-12 11:37:00,3.75,4,84912B
United Kingdom,17700.0,BLUE/BROWN DOTS RUFFLED UMBRELLA,489519,2009-01-12 11:37:00,5.95,3,85014C
United Kingdom,17700.0,BLACK/BLUE DOTS RUFFLED UMBRELLA,489519,2009-01-12 11:37:00,5.95,3,85014A
United Kingdom,17700.0,RED/WHITE DOTS RUFFLED UMBRELLA,489519,2009-01-12 11:37:00,5.95,3,85014B
United Kingdom,17700.0,PINK/BROWN DOTS RUFFLED UMBRELLA,489519,2009-01-12 11:37:00,5.95,3,85014D
United Kingdom,17700.0,AGED GLASS SILVER T-LIGHT HOLDER,489519,2009-01-12 11:37:00,0.65,12,21326
United Kingdom,17700.0,ANTIQUE SILVER TEA GLASS ETCHED,489519,2009-01-12 11:37:00,1.25,12,84946
United Kingdom,17700.0,SILVER HANGING T-LIGHT HOLDER,489519,2009-01-12 11:37:00,1.65,6,84949
United Kingdom,17700.0,SET OF THREE VINTAGE GIFT WRAPS,489519,2009-01-12 11:37:00,1.95,6,21491
United Kingdom,17700.0,CHOCOLATE THIS WAY METAL SIGN,489519,2009-01-12 11:37:00,2.1,6,21908
United Kingdom,17700.0,PLEASE ONE PERSON  METAL SIGN,489519,2009-01-12 11:37:00,2.1,6,21181
United Kingdom,17700.0,WOOD 2 DRAWER CABINET WHITE FINISH,489519,2009-01-12 11:37:00,5.95,3,82483
United Kingdom,17700.0, SILVER CHERRY LIGHTS,489519,2009-01-12 11:37:00,6.75,4,79323S
United Kingdom,17700.0,MIRRORED WALL ART POPPIES,489519,2009-01-12 11:37:00,2.55,6,21371
United Kingdom,17700.0,HAND OVER THE CHOCOLATE   SIGN ,489519,2009-01-12 11:37:00,2.1,6,85152
United Kingdom,17700.0,PAINTED BIRD ASSORTED CHRISTMAS,489519,2009-01-12 11:37:00,1.69,12,21133
United Kingdom,17700.0,12 PENCILS TALL TUBE POSY,489519,2009-01-12 11:37:00,0.85,12,20984
United Kingdom,17700.0,12 PENCILS TALL TUBE SKULLS,489519,2009-01-12 11:37:00,0.85,12,20982
United Kingdom,17700.0,LARGE HEART FLOWERS HOOK   ,489519,2009-01-12 11:37:00,1.25,12,84971L
United Kingdom,17700.0,VINTAGE SNAKES & LADDERS,489519,2009-01-12 11:37:00,3.75,8,21912
United Kingdom,17700.0,2 DAISIES HAIR COMB,489519,2009-01-12 11:37:00,2.95,6,90168
United Kingdom,17700.0,ANT WHITE WIRE HEART SPIRAL,489519,2009-01-12 11:37:00,3.95,5,84884A
United Kingdom,17700.0, WHITE CHERRY LIGHTS,489519,2009-01-12 11:37:00,6.75,4,79323W
United Kingdom,17700.0,GREEN VINTAGE EARRINGS ,489519,2009-01-12 11:37:00,3.75,4,90013C
United Kingdom,17700.0,FILIGREE DIAMANTE EARRINGS,489519,2009-01-12 11:37:00,4.25,2,90023
United Kingdom,17700.0,PINK VINTAGE VICTORIAN EARRINGS,489519,2009-01-12 11:37:00,2.95,6,90067A
United Kingdom,17700.0,BROWN VINTAGE VICTORIAN EARRINGS,489519,2009-01-12 11:37:00,2.95,6,90067B
United Kingdom,17700.0,SILVER HOOP EARRINGS WITH FLOWER,489519,2009-01-12 11:37:00,5.95,2,90145
United Kingdom,17700.0,RASPBERRY ANT COPPER FLOWER NECKLAC,489519,2009-01-12 11:37:00,5.95,2,90000A
United Kingdom,17700.0,"FLOWER GLASS GARLAND NECKL.36""BLACK",489519,2009-01-12 11:37:00,7.95,3,90036D
United Kingdom,17700.0,OLD ROSE COMBO BEAD NECKLACE,489519,2009-01-12 11:37:00,2.95,6,90134
United Kingdom,17700.0,PINK/AMETHYST/GOLD NECKLACE,489519,2009-01-12 11:37:00,6.95,2,90131
United Kingdom,17700.0,5 STRAND GLASS NECKLACE CRYSTAL,489519,2009-01-12 11:37:00,6.35,2,90199C
EIRE,14911.0,PURPLE CURRENT CANDLE RING,489520,2009-01-12 11:41:00,0.75,12,35751C
EIRE,14911.0,WHITE CHOCOLATE SCENT CANDLE,489520,2009-01-12 11:41:00,1.25,12,72739B
EIRE,14911.0,HOT WATER BOTTLE TEA AND SYMPATHY,489520,2009-01-12 11:41:00,3.95,8,22114
EIRE,14911.0,FOUR HOOK  WHITE LOVEBIRDS,489520,2009-01-12 11:41:00,2.1,6,22212
EIRE,14911.0,FANCY FONT HOME SWEET HOME DOORMAT,489520,2009-01-12 11:41:00,6.75,2,21523
EIRE,14911.0,DOOR MAT NEW ENGLAND,489520,2009-01-12 11:41:00,6.75,2,48187
EIRE,14911.0,DOOR MAT GREEN PAISLEY ,489520,2009-01-12 11:41:00,6.75,2,48195
EIRE,14911.0,SET/3 DECOUPAGE STACKING TINS,489520,2009-01-12 11:41:00,4.95,3,85232D
EIRE,14911.0,GLITTER BUTTERFLY CLIPS,489520,2009-01-12 11:41:00,2.55,6,20828
EIRE,14911.0,RIBBON REEL SPOTS DESIGN ,489520,2009-01-12 11:41:00,1.65,10,22080
EIRE,14911.0,RIBBON REEL STRIPES DESIGN ,489520,2009-01-12 11:41:00,1.65,10,22082
EIRE,14911.0,HOME BUILDING BLOCK WORD,489520,2009-01-12 11:41:00,5.95,6,21754
EIRE,14911.0,PARTY METAL SIGN ,489520,2009-01-12 11:41:00,1.45,12,21172
EIRE,14911.0,PLEASE ONE PERSON  METAL SIGN,489520,2009-01-12 11:41:00,2.1,6,21181
EIRE,14911.0,NO SINGING METAL SIGN,489520,2009-01-12 11:41:00,2.1,12,82600
EIRE,14911.0,PAPER BUNTING VINTAGE PAISLEY,489520,2009-01-12 11:41:00,2.95,6,22089
EIRE,14911.0,SET/3 RED GINGHAM ROSE STORAGE BOX,489520,2009-01-12 11:41:00,3.75,4,21430
EIRE,14911.0,SILVER MINI TAPE MEASURE ,489520,2009-01-12 11:41:00,0.85,10,20734
EIRE,14911.0,PAINTED BIRD ASSORTED CHRISTMAS,489520,2009-01-12 11:41:00,1.69,12,21133
EIRE,14911.0,ASSORTED SANTA CHRISTMAS DECORATION,489520,2009-01-12 11:41:00,0.85,12,35071
EIRE,14911.0,PAPER CHAIN KIT RETRO SPOT,489520,2009-01-12 11:41:00,2.95,6,22083
EIRE,14911.0,PAPER CHAIN KIT 50'S CHRISTMAS ,489520,2009-01-12 11:41:00,2.95,6,22086
EIRE,14911.0,NOEL WOODEN BLOCK LETTERS ,489520,2009-01-12 11:41:00,5.95,3,22121
EIRE,14911.0,RED SPOT HEART HOT WATER BOTTLE,489520,2009-01-12 11:41:00,4.95,3,21485
EIRE,14911.0,ZINC METAL HEART DECORATION,489520,2009-01-12 11:41:00,1.25,12,84836
EIRE,14911.0,SET OF 2 FANCY FONT TEA TOWELS,489520,2009-01-12 11:41:00,2.95,12,22122
United Kingdom,15998.0,SET 12 RETRO WHITE CHALK STICKS,489522,2009-01-12 11:45:00,0.42,3,21916
United Kingdom,15998.0,YELLOW RED FLOWER PIGGY BANK,489522,2009-01-12 11:45:00,4.65,1,37492A
United Kingdom,15998.0,WHITE SKULL HOT WATER BOTTLE ,489522,2009-01-12 11:45:00,3.75,2,21479
United Kingdom,15998.0,COLOURING PENCILS BROWN TUBE,489522,2009-01-12 11:45:00,0.85,6,10133
United Kingdom,15998.0,GREY HEART HOT WATER BOTTLE,489522,2009-01-12 11:45:00,3.45,4,22113
United Kingdom,15998.0,CAMOUFLAGE EAR MUFF HEADPHONES,489522,2009-01-12 11:45:00,5.49,1,20782
United Kingdom,15998.0,LOCAL CAFE MUG,489522,2009-01-12 11:45:00,2.1,1,22190
United Kingdom,15998.0,SCOTTIE DOG HOT WATER BOTTLE,489522,2009-01-12 11:45:00,4.95,2,22111
United Kingdom,15998.0,KNITTED UNION FLAG HOT WATER BOTTLE,489522,2009-01-12 11:45:00,3.75,1,84029G
United Kingdom,15998.0,HOT WATER BOTTLE TEA AND SYMPATHY,489522,2009-01-12 11:45:00,3.95,1,22114
United Kingdom,15998.0,BLUE WHITE SCARF HOT WATER BOTTLE,489522,2009-01-12 11:45:00,3.95,1,21489
United Kingdom,15998.0,GEISHA GIRL CHOPSTICKS SET/5,489522,2009-01-12 11:45:00,1.95,6,20987
United Kingdom,15998.0,URBAN CHIC CHOPSTICKS SET/5,489522,2009-01-12 11:45:00,1.95,2,20989
United Kingdom,15998.0,POTTING SHED TEA MUG,489522,2009-01-12 11:45:00,1.25,1,21868
United Kingdom,15998.0,KINGS CHOICE MUG,489522,2009-01-12 11:45:00,1.25,1,21875
United Kingdom,15998.0,POTTING SHED COFFEE MUG,489522,2009-01-12 11:45:00,1.25,1,21869
United Kingdom,15998.0,EIGHT PIECE DINOSAUR SET,489522,2009-01-12 11:45:00,1.25,3,21826
United Kingdom,15998.0,EIGHT PIECE CREEPY CRAWLIE SET,489522,2009-01-12 11:45:00,1.25,3,21827
United Kingdom,15998.0,EIGHT PIECE SNAKE  SET,489522,2009-01-12 11:45:00,1.25,3,21828
United Kingdom,15998.0,RATTLE SNAKE EGGS,489522,2009-01-12 11:45:00,1.25,4,16225
United Kingdom,15998.0,KINGS CHOICE SMALL TUBE MATCHES,489522,2009-01-12 11:45:00,1.65,2,21582
United Kingdom,15998.0,RETRO SPOT SMALL TUBE MATCHES,489522,2009-01-12 11:45:00,1.65,2,21584
United Kingdom,15998.0,ASSORTED TUTTI FRUTTI NOTEBOOK,489522,2009-01-12 11:45:00,2.1,6,21638
United Kingdom,15998.0,CAKE STAND LACE WHITE,489522,2009-01-12 11:45:00,4.25,1,22218
United Kingdom,15998.0,CAKE PLATE LOVEBIRD WHITE,489522,2009-01-12 11:45:00,4.95,1,22222
United Kingdom,15998.0,COFFEE MUG DOG + BALL DESIGN,489522,2009-01-12 11:45:00,2.55,3,22300
United Kingdom,15998.0,COFFEE MUG CAT + BIRD DESIGN,489522,2009-01-12 11:45:00,2.55,3,22301
United Kingdom,15998.0,COFFEE MUG PINK PAISLEY DESIGN,489522,2009-01-12 11:45:00,2.55,3,22305
United Kingdom,15998.0,COFFEE MUG BLUE PAISLEY DESIGN,489522,2009-01-12 11:45:00,2.55,3,22304
United Kingdom,15998.0,COFFEE MUG PEARS  DESIGN,489522,2009-01-12 11:45:00,2.55,3,22302
United Kingdom,15998.0,COFFEE MUG APPLES DESIGN,489522,2009-01-12 11:45:00,2.55,3,22303
United Kingdom,15998.0,PARTY CONES CARNIVAL ASSORTED,489522,2009-01-12 11:45:00,1.25,6,22127
United Kingdom,15998.0,PARTY CONE CHRISTMAS DECORATION ,489522,2009-01-12 11:45:00,0.85,24,22130
United Kingdom,15998.0,ANTIQUE GLASS HEART DECORATION ,489522,2009-01-12 11:45:00,1.95,7,21143
United Kingdom,15998.0,ASSORTED TUTTI FRUTTI KEYRING,489522,2009-01-12 11:45:00,0.85,10,21639
United Kingdom,15998.0,ANGEL DECORATION 3 BUTTONS ,489522,2009-01-12 11:45:00,0.42,6,22154
United Kingdom,15998.0,STAR DECORATION RUSTIC,489522,2009-01-12 11:45:00,0.42,6,22155
United Kingdom,15998.0,HEART FILIGREE DOVE  SMALL,489522,2009-01-12 11:45:00,1.25,6,22294
United Kingdom,15998.0,PAINTED BIRD ASSORTED CHRISTMAS,489522,2009-01-12 11:45:00,1.69,6,21133
United Kingdom,15998.0,WOODEN BOX OF DOMINOES,489522,2009-01-12 11:45:00,1.25,2,21889
United Kingdom,15998.0,GREEN CHRISTMAS TREE STRING 20LIGHT,489522,2009-01-12 11:45:00,4.95,2,85045
United Kingdom,15998.0,RED REINDEER STRING OF 20 LIGHTS,489522,2009-01-12 11:45:00,4.95,2,85044
United Kingdom,15998.0,BINGO SET,489522,2009-01-12 11:45:00,3.75,3,21888
United Kingdom,15998.0,COSY HOUR GIANT TUBE MATCHES,489522,2009-01-12 11:45:00,2.55,6,21587
United Kingdom,15998.0,RETRO SPOT GIANT  TUBE MATCHES,489522,2009-01-12 11:45:00,2.55,2,21588
United Kingdom,15998.0,KINGS CHOICE GIANT TUBE MATCHES,489522,2009-01-12 11:45:00,2.55,4,21586
United Kingdom,15998.0,GLITTER CHRISTMAS HEART ,489522,2009-01-12 11:45:00,0.85,6,21818
United Kingdom,15998.0,GLITTER CHRISTMAS STAR ,489522,2009-01-12 11:45:00,0.85,6,21819
United Kingdom,15998.0,GLITTER CHRISTMAS TREE,489522,2009-01-12 11:45:00,0.85,6,21817
United Kingdom,15998.0,DOOR MAT 3 SMILEY CATS,489522,2009-01-12 11:45:00,6.75,1,48111
United Kingdom,15998.0,RED SPOTTY COIR DOORMAT,489522,2009-01-12 11:45:00,6.75,1,20685
United Kingdom,15998.0,DOORMAT HEARTS,489522,2009-01-12 11:45:00,6.75,1,48194
United Kingdom,15998.0,SKULLS WRAP,489522,2009-01-12 11:45:00,0.42,25,21495
United Kingdom,15998.0,MINATURE COLOURED GARDENING SET,489522,2009-01-12 11:45:00,4.95,2,47505
United Kingdom,15998.0,COLOURING PENCILS BROWN TUBE,489522,2009-01-12 11:45:00,1.25,6,10135
United Kingdom,15998.0,UNION JACK HOT WATER BOTTLE ,489522,2009-01-12 11:45:00,5.95,4,22125
United Kingdom,15998.0,GREEN BLUE FLOWER PIGGY BANK,489522,2009-01-12 11:45:00,4.65,1,37492C
United Kingdom,15998.0,PINK SPOTTY BOWL,489522,2009-01-12 11:45:00,1.25,1,20677
United Kingdom,15998.0,RED SPOTTY BOWL,489522,2009-01-12 11:45:00,1.25,1,20676
United Kingdom,15998.0,BLUE SPOTTY BOWL,489522,2009-01-12 11:45:00,1.25,1,20675
United Kingdom,15998.0,SET/6 RED SPOTTY PAPER CUPS,489522,2009-01-12 11:45:00,0.65,8,21086
United Kingdom,15998.0,SET OF 6 CAKE CHOPSTICKS,489522,2009-01-12 11:45:00,1.25,6,21948
United Kingdom,15998.0,CAMOUFLAGE LED TORCH,489522,2009-01-12 11:45:00,1.69,12,21833
United Kingdom,15998.0,CHOCOLATE CALCULATOR,489522,2009-01-12 11:45:00,1.65,5,21832
United Kingdom,15998.0,200 RED + WHITE BENDY STRAWS,489522,2009-01-12 11:45:00,1.25,1,22315
United Kingdom,15998.0,I CAN ONLY PLEASE ONE PERSON MUG,489522,2009-01-12 11:45:00,1.25,1,21870
United Kingdom,15998.0,NO SINGING METAL SIGN,489522,2009-01-12 11:45:00,2.1,1,82600
United Kingdom,15998.0,PLEASE ONE PERSON  METAL SIGN,489522,2009-01-12 11:45:00,2.1,2,21181
United Kingdom,15998.0,METAL SIGN EMPIRE TEA,489522,2009-01-12 11:45:00,2.95,1,22115
United Kingdom,15998.0,COOK WITH WINE METAL SIGN ,489522,2009-01-12 11:45:00,1.95,2,21166
United Kingdom,15998.0,GIN + TONIC DIET METAL SIGN,489522,2009-01-12 11:45:00,2.1,2,21175
United Kingdom,15998.0,POTTERING IN THE SHED METAL SIGN,489522,2009-01-12 11:45:00,1.95,1,21174
United Kingdom,15998.0,CHOCOLATE THIS WAY METAL SIGN,489522,2009-01-12 11:45:00,2.1,3,21908
United Kingdom,15998.0,AREA PATROLLED METAL SIGN,489522,2009-01-12 11:45:00,2.1,1,82582
United Kingdom,15998.0,HAND OVER THE CHOCOLATE   SIGN ,489522,2009-01-12 11:45:00,2.1,2,85152
United Kingdom,15998.0,LADIES & GENTLEMEN METAL SIGN,489522,2009-01-12 11:45:00,2.55,1,85150
United Kingdom,15998.0,"POPCORN HOLDER , SMALL ",489522,2009-01-12 11:45:00,0.85,10,22197
United Kingdom,15998.0,SET/6 RED SPOTTY PAPER PLATES,489522,2009-01-12 11:45:00,0.85,4,21094
United Kingdom,15998.0,SET/6 CHRISTMAS ICICLE T-LIGHTS,489522,2009-01-12 11:45:00,1.25,7,72724
United Kingdom,15998.0,MIRROR MOSAIC T-LIGHT HOLDER ROUND,489522,2009-01-12 11:45:00,1.65,6,22103
United Kingdom,15998.0,WHITE WITH BLACK CATS MUG,489522,2009-01-12 11:45:00,0.85,6,37424
United Kingdom,15998.0,PAINTED METAL PEARS ASSORTED,489522,2009-01-12 11:45:00,1.69,8,21136
United Kingdom,15998.0,LOVE BUILDING BLOCK WORD,489522,2009-01-12 11:45:00,5.95,1,21755
United Kingdom,15998.0,ASSORTED COLOUR BIRD ORNAMENT,489522,2009-01-12 11:45:00,1.69,8,84879
United Kingdom,15998.0,RED 3 PIECE MINI DOTS CUTLERY SET,489522,2009-01-12 11:45:00,3.75,1,84997B
United Kingdom,15998.0,PINK 3 PIECE MINI DOTS CUTLERY SET,489522,2009-01-12 11:45:00,3.75,1,84997D
United Kingdom,15998.0,BLUE 3 PIECE MINI DOTS CUTLERY SET,489522,2009-01-12 11:45:00,3.75,1,84997C
United Kingdom,15998.0,RED SPOTTY CUP,489522,2009-01-12 11:45:00,0.85,4,21238
United Kingdom,15998.0,BLUE  SPOTTY CUP,489522,2009-01-12 11:45:00,0.85,4,21240
United Kingdom,15998.0,PINK  SPOTTY CUP,489522,2009-01-12 11:45:00,0.85,4,21239
United Kingdom,15998.0,MAGIC GARDEN MOUNT FUJI,489522,2009-01-12 11:45:00,2.55,4,84007
United Kingdom,15998.0,MAGIC SHEEP WOOL GROWING FROM PAPER,489522,2009-01-12 11:45:00,2.55,4,84012
United Kingdom,15998.0,6 RIBBONS RUSTIC CHARM,489522,2009-01-12 11:45:00,1.65,1,22077
United Kingdom,15998.0,TRADITIONAL CHRISTMAS RIBBONS,489522,2009-01-12 11:45:00,1.25,2,85049A
United Kingdom,15998.0,SCANDINAVIAN REDS RIBBONS,489522,2009-01-12 11:45:00,1.25,2,85049E
United Kingdom,15998.0,6 RIBBONS ELEGANT CHRISTMAS ,489522,2009-01-12 11:45:00,1.65,2,22075
United Kingdom,15998.0,6 RIBBONS EMPIRE  ,489522,2009-01-12 11:45:00,1.65,1,22076
United Kingdom,15998.0, WHITE CHERRY LIGHTS,489522,2009-01-12 11:45:00,6.75,1,79323W
United Kingdom,15998.0,LIGHT PINK CHERRY LIGHTS,489522,2009-01-12 11:45:00,6.75,1,79323LP
United Kingdom,15998.0,BROWN FLOWER LIGHTS,489522,2009-01-12 11:45:00,6.75,1,79342B
United Kingdom,15998.0,WILLOW BRANCH LIGHTS.,489522,2009-01-12 11:45:00,6.75,6,79341
United Kingdom,17841.0,BLUE PULL BACK RACING CAR,489525,2009-01-12 11:49:00,0.55,1,85226C
United Kingdom,17841.0,SET/6 3D KIT CARDS FOR KIDS,489525,2009-01-12 11:49:00,0.85,1,85227
Germany,12533.0,SCANDINAVIAN REDS RIBBONS,489526,2009-01-12 11:50:00,1.25,12,85049E
Germany,12533.0,PACK OF 60 MUSHROOM CAKE CASES,489526,2009-01-12 11:50:00,0.55,24,21976
Germany,12533.0,RED SPOTS  WRAP ,489526,2009-01-12 11:50:00,0.42,25,21498
Germany,12533.0,6 RIBBONS RUSTIC CHARM,489526,2009-01-12 11:50:00,1.65,12,22077
Germany,12533.0,ANTIQUE SILVER TEA GLASS ETCHED,489526,2009-01-12 11:50:00,1.25,12,84946
Germany,12533.0,SILVER HANGING T-LIGHT HOLDER DOME,489526,2009-01-12 11:50:00,1.65,24,84948
Germany,12533.0,RETRO SPOTS PUDDING BOWL,489526,2009-01-12 11:50:00,4.25,4,21537
Germany,12533.0,RED HANGING HEART T-LIGHT HOLDER,489526,2009-01-12 11:50:00,2.95,6,21733
Germany,12533.0,WHITE HANGING HEART T-LIGHT HOLDER,489526,2009-01-12 11:50:00,2.95,6,85123A
Germany,12533.0,RED SPOTTY SHOPPER BAG,489526,2009-01-12 11:50:00,1.25,10,20718
Germany,12533.0,RETRO SPOTS BUTTER DISH,489526,2009-01-12 11:50:00,4.95,3,21539
Germany,12533.0,WRAP BLIZZARD,489526,2009-01-12 11:50:00,0.42,25,16169F
