,StockCode,Price09,Price10,Price11,DistinctCust,TotItemBought,DistinctSession,AvgItemSess,MeanItemMonth,Category
300,20871,2.996969696969697,2.6252688172043013,,69,793,124,6.395161290322581,22.02777777777778,8
301,20877,0.42,,,4,12,5,2.4,0.3333333333333333,8
302,20878,1.638235294117647,1.4247142857142858,,60,643,85,7.564705882352941,17.86111111111111,2
303,20879,1.5253846153846151,,,9,75,13,5.769230769230769,2.083333333333333,8
304,20880,0.0,,,1,17,1,17.0,0.4722222222222222,1
305,20881,0.85,,,2,3,2,1.5,0.0833333333333333,8
306,20882,2.95,,,2,3,2,1.5,0.0833333333333333,8
307,20884,1.5750000000000002,,,3,13,4,3.25,0.3611111111111111,8
308,20885,2.95,,,1,1,1,1.0,0.0277777777777777,8
309,20886,3.003448275862069,2.310842105263158,2.364333333333333,161,1399,304,4.601973684210527,38.86111111111112,8
310,20887,4.991111111111112,0.0,,4,33,10,3.3,0.9166666666666666,8
311,20888,4.86,3.6175,,11,127,18,7.055555555555555,3.5277777777777777,8
312,20889,3.98,2.6,,9,57,9,6.333333333333333,1.5833333333333333,8
313,20892,3.95,3.95,,5,40,5,8.0,1.1111111111111112,8
314,20893,3.4233333333333333,2.854375,3.097727272727272,39,212,70,3.0285714285714285,5.888888888888889,3
315,20894,3.568,3.3801639344262293,3.823846153846154,46,231,78,2.9615384615384617,6.416666666666667,3
316,20895,2.95,2.95,,3,16,4,4.0,0.4444444444444444,1
317,20896,2.9500000000000006,2.9500000000000006,,14,39,14,2.7857142857142856,1.0833333333333333,7
318,20897,5.1571428571428575,4.032926829268293,2.623333333333333,28,156,73,2.136986301369863,4.333333333333333,1
319,20898,4.472857142857143,3.219090909090909,2.635,34,183,52,3.519230769230769,5.083333333333333,1
320,20899,2.9500000000000006,2.458333333333333,,12,48,14,3.4285714285714284,1.3333333333333333,1
321,20901,6.349999999999999,6.349999999999999,4.426,14,50,30,1.6666666666666667,1.3888888888888888,7
322,20902,1.95,6.35,4.401052631578947,12,132,50,2.64,3.6666666666666665,1
323,20903,1.95,5.861111111111111,4.54625,20,160,59,2.711864406779661,4.444444444444445,1
324,20905,6.349999999999999,6.35,,3,10,4,2.5,0.2777777777777778,1
325,20906,5.010000000000001,3.5624137931034485,2.95,26,101,47,2.148936170212766,2.805555555555556,1
326,20910,6.35,6.321428571428571,,12,88,32,2.75,2.4444444444444446,1
327,20913,4.009428571428572,2.2944444444444447,,27,114,44,2.590909090909091,3.1666666666666665,1
328,20914,3.44308510638298,3.24720502901354,3.3043886743886746,630,9183,1869,4.913322632423756,255.0833333333333,1
329,20931,5.229285714285715,4.741785714285714,4.832586206896552,90,577,155,3.7225806451612895,16.02777777777778,8
330,20932,6.436666666666667,4.8034042553191485,4.47,53,297,80,3.7125,8.25,8
331,20933,5.765000000000001,4.11891891891892,3.127777777777778,37,193,51,3.784313725490196,5.361111111111111,8
332,20934,5.366666666666667,5.359090909090909,5.45,44,171,49,3.489795918367347,4.75,8
333,20935,3.4133333333333336,3.0206666666666666,2.95,34,252,45,5.6,7.0,8
334,20936,3.68375,3.818947368421053,3.563103448275862,42,285,75,3.8,7.916666666666667,8
335,20939,0.85,,,1,12,1,12.0,0.3333333333333333,8
336,20940,3.5195238095238093,0.0,,16,84,22,3.8181818181818175,2.333333333333333,8
337,20941,2.075,1.8921590909090908,1.1764705882352942,49,514,120,4.283333333333333,14.27777777777778,8
338,20942,1.25,,,4,6,4,1.5,0.1666666666666666,2
339,20943,1.978275862068965,1.46,,46,381,71,5.366197183098592,10.583333333333334,2
340,20950,1.569473684210526,0.5175,,51,472,78,6.051282051282051,13.11111111111111,2
341,20952,0.42,0.7683333333333333,,19,81,23,3.5217391304347827,2.25,1
342,20956,1.55,1.8486861313868608,1.69,116,1822,231,7.887445887445887,50.61111111111112,2
343,20959,0.0,,,1,5,1,5.0,0.1388888888888889,1
344,20960,1.6993617021276597,1.636602564102564,2.46,82,1270,204,6.225490196078432,35.27777777777778,3
345,20961,1.7779999999999998,1.6754181818181817,1.7848066298342542,176,2253,497,4.533199195171026,62.583333333333336,3
346,20963,1.7710526315789472,1.7387769784172662,1.852209944751381,165,2267,491,4.617107942973523,62.97222222222222,3
347,20964,2.55,2.55,1.275,6,22,7,3.142857142857143,0.6111111111111112,1
348,20966,1.8057894736842104,1.7962,2.076363636363636,133,1659,397,4.178841309823677,46.083333333333336,3
349,20967,4.698235294117647,3.873698630136986,3.9964444444444447,185,948,294,3.224489795918368,26.33333333333333,3
350,20968,4.598421052631579,3.81,,15,44,20,2.2,1.2222222222222223,3
351,20969,5.492702702702704,4.167920792079208,4.2059003831417625,280,2085,599,3.4808013355592653,57.91666666666666,3
352,20970,4.8167647058823535,4.139714285714286,4.078807339449541,271,2022,564,3.5851063829787235,56.16666666666666,3
353,20971,1.6527118644067795,1.3950692041522492,1.4133478260869563,482,9068,1082,8.380776340110906,251.88888888888889,1
354,20972,1.627142857142857,1.3989285714285713,1.4222777777777778,554,11611,1317,8.816249050873196,322.52777777777777,1
355,20974,0.8411764705882353,0.7505790645879733,0.7503571428571428,355,6926,752,9.210106382978724,192.38888888888889,6
356,20975,0.8418032786885246,0.75588,0.7102787456445993,438,8912,825,10.802424242424244,247.5555555555556,6
357,20976,0.8233333333333334,0.7096666666666667,,48,410,75,5.466666666666667,11.38888888888889,6
358,20977,1.7665217391304346,1.561198501872659,1.534277108433735,238,3330,475,7.010526315789473,92.5,6
359,20978,1.7979245283018863,1.5156299212598423,1.6351020408163266,247,3397,544,6.244485294117647,94.36111111111111,6
360,20979,1.7506896551724136,1.5311006289308176,1.6315753424657535,304,5256,666,7.891891891891892,146.0,6
361,20980,1.9833333333333327,1.440909090909091,1.0276470588235294,36,233,58,4.017241379310345,6.472222222222222,6
362,20981,1.025,0.9657142857142856,0.9582142857142856,289,3770,501,7.524950099800399,104.72222222222224,6
363,20982,1.0473214285714283,0.9427464788732396,0.9696137339055794,313,4155,564,7.367021276595745,115.41666666666669,6
364,20983,1.075510204081633,0.9555621301775148,0.9447368421052632,356,4936,621,7.948470209339774,137.11111111111111,6
365,20984,1.0928571428571427,1.0205263157894735,0.3827631578947368,158,2411,210,11.48095238095238,66.97222222222223,6
366,20985,1.5546153846153847,1.4991666666666668,1.626218487394958,157,1341,279,4.806451612903226,37.25,8
367,20986,1.58,1.5251724137931035,1.608155339805825,92,701,197,3.5583756345177666,19.47222222222222,8
368,20987,3.0690476190476192,,,11,96,21,4.571428571428571,2.6666666666666665,1
369,20988,1.95,1.95,,8,24,9,2.6666666666666665,0.6666666666666666,7
370,20989,2.439583333333333,2.034705882352941,,29,310,58,5.344827586206897,8.61111111111111,3
371,20990,2.679310344827586,2.104794520547945,,52,565,99,5.707070707070707,15.694444444444445,7
372,20991,1.1266666666666667,0.86,,11,172,30,5.733333333333333,4.777777777777778,1
373,20992,1.2041666666666666,0.9485135135135134,0.5376562500000001,209,3179,399,7.967418546365915,88.30555555555556,1
374,20993,1.275,1.0405882352941176,,15,119,23,5.173913043478261,3.305555555555556,1
375,20994,0.85,0.85,,12,47,12,3.9166666666666665,1.3055555555555556,1
376,20995,0.0,,,1,3,1,3.0,0.0833333333333333,1
377,20996,0.5666666666666667,0.5208999999999999,0.3145933014354067,167,3167,317,9.990536277602525,87.97222222222223,1
378,20997,4.95,4.571777777777777,4.274705882352941,26,167,80,2.0875,4.638888888888889,1
379,20998,2.95,3.332295081967213,2.5622580645161293,53,324,127,2.5511811023622046,9.0,12
380,21000,4.25,3.755555555555556,3.636190476190476,37,189,92,2.0543478260869565,5.25,3
381,21001,5.95,4.928695652173913,4.655714285714286,30,140,89,1.5730337078651686,3.888888888888889,3
382,21002,4.25,3.4990625,3.410192307692308,27,385,181,2.12707182320442,10.694444444444445,3
383,21004,4.25,4.241372549019608,,40,127,61,2.081967213114754,3.5277777777777777,16
384,21007,2.1100000000000003,1.5266666666666666,,15,146,24,6.083333333333333,4.055555555555555,5
385,21009,1.5906451612903227,1.394285714285714,,68,751,98,7.663265306122449,20.86111111111111,5
386,21010,1.7069230769230768,1.360701754385965,,62,737,81,9.098765432098766,20.47222222222222,5
387,21011,1.7328571428571429,1.4778313253012048,,62,604,89,6.786516853932584,16.77777777777778,6
388,21012,2.7285714285714286,2.4286666666666665,2.311046511627907,103,1483,289,5.131487889273356,41.19444444444444,8
389,21014,1.1590909090909092,1.0571621621621623,0.6158,84,1406,180,7.811111111111111,39.05555555555556,5
390,21015,1.0957142857142856,1.163469387755102,0.6159055118110236,77,1412,181,7.801104972375691,39.22222222222222,5
391,21016,1.2239130434782608,0.9319298245614036,,52,498,75,6.64,13.833333333333334,5
392,21017,2.0407692307692304,1.2891304347826087,,28,275,82,3.3536585365853657,7.638888888888889,5
393,21018,0.85,0.8988235294117647,,31,213,42,5.071428571428571,5.916666666666667,5
394,21025,1.514,1.5507142857142855,1.5041666666666669,31,300,81,3.703703703703704,8.333333333333334,1
395,21026,2.1928571428571426,1.6127450980392155,1.524237288135593,50,519,123,4.219512195121951,14.416666666666666,1
396,21027,1.4385714285714286,1.445277777777778,0.9997297297297296,40,362,78,4.641025641025641,10.055555555555555,1
397,21028,1.58,1.77030303030303,1.5196363636363637,32,323,92,3.510869565217391,8.972222222222221,1
398,21029,0.0,,,1,2,1,2.0,0.0555555555555555,1
399,21030,1.25,1.2160869565217391,1.1907142857142858,38,239,51,4.686274509803922,6.638888888888889,8
400,21031,1.25,1.337,1.2485714285714289,24,144,39,3.692307692307693,4.0,8
401,21032,1.25,1.3949999999999998,1.4173076923076924,29,203,50,4.06,5.638888888888889,8
402,21033,3.465,3.7114285714285713,3.151721611721612,155,2418,544,4.444852941176471,67.16666666666667,3
403,21034,0.95,0.9491104868913858,0.95,803,3944,1901,2.074697527617044,109.55555555555556,8
404,21035,3.7376470588235295,3.756259541984733,4.59475073313783,324,3448,909,3.793179317931793,95.77777777777776,1
405,21036,2.55,,,1,1,1,1.0,0.0277777777777777,1
406,21038,4.495,2.95,0.898,40,166,52,3.1923076923076925,4.611111111111111,1
407,21039,3.612173913043478,2.8239669421487603,3.0636585365853657,139,1165,226,5.154867256637168,32.361111111111114,3
408,21040,4.047142857142857,2.59469387755102,1.142,38,222,60,3.7,6.166666666666667,3
409,21041,3.8152,3.9716858237547896,4.313396226415095,190,1933,518,3.731660231660232,53.69444444444444,12
410,21042,5.95,5.93177570093458,5.95,196,1047,335,3.1253731343283584,29.08333333333333,1
411,21043,5.95,5.91046511627907,2.9081395348837207,79,521,132,3.946969696969697,14.47222222222222,1
412,21051,2.18625,2.3171212121212124,2.000227272727273,76,562,123,4.569105691056911,15.61111111111111,1
413,21058,1.0625,1.0210389610389612,0.9720353982300884,146,1724,267,6.456928838951311,47.888888888888886,1
414,21059,0.85,0.8854761904761904,0.9256043956043956,157,1452,220,6.6,40.333333333333336,1
415,21060,1.19,0.9322972972972972,0.948,100,940,149,6.308724832214765,26.11111111111111,3
416,21061,0.85,0.901341463414634,1.067948717948718,101,964,159,6.062893081761007,26.77777777777778,3
417,21062,0.85,0.8853846153846153,0.8581159420289856,102,969,134,7.231343283582089,26.916666666666668,1
418,21063,1.0625,0.9397709923664124,0.9356122448979592,142,1312,237,5.5358649789029535,36.44444444444444,1
419,21064,5.55,5.577719298245614,4.5525806451612905,74,468,157,2.9808917197452227,13.0,6
420,21065,5.95,4.648076923076923,4.364810126582278,44,359,107,3.355140186915888,9.97222222222222,6
421,21066,1.25,1.524909090909091,1.4867391304347826,60,442,104,4.25,12.27777777777778,14
422,21067,1.8785714285714283,1.6275510204081634,1.5836764705882354,107,1119,235,4.761702127659574,31.08333333333333,14
423,21068,1.859230769230769,1.5153591160220994,1.7137125748502997,140,1858,358,5.189944134078212,51.61111111111112,14
424,21069,1.91,1.69984375,1.632280701754386,107,1544,272,5.676470588235294,42.888888888888886,14
425,21070,1.69,1.6350467289719626,1.619894736842105,98,956,217,4.405529953917051,26.55555555555556,14
426,21071,2.081111111111111,1.5621612903225806,1.7113432835820894,161,2658,467,5.691648822269808,73.83333333333333,14
427,21076,0.9714285714285712,0.9983098591549296,,59,555,90,6.166666666666667,15.416666666666666,6
428,21077,0.9444444444444444,0.9525316455696202,,107,1022,173,5.907514450867052,28.38888888888889,6
429,21078,1.02,1.0330548926014318,1.2702413793103449,329,4313,705,6.117730496453901,119.80555555555556,6
430,21080,0.9842105263157894,1.0028530259365995,1.1208247422680413,769,15053,1956,7.695807770961145,418.1388888888889,6
431,21081,0.85,0.85,,4,4,4,1.0,0.1111111111111111,6
432,21082,0.85,0.99,1.5673076923076923,89,719,159,4.522012578616352,19.97222222222222,6
433,21084,1.0,0.82675,0.5171676300578034,105,2126,212,10.028301886792454,59.05555555555556,6
434,21085,0.86,0.7869491525423729,,41,447,62,7.209677419354839,12.416666666666666,6
435,21086,0.7899999999999999,0.8583914209115282,1.003010752688172,297,6461,749,8.626168224299066,179.47222222222223,6
436,21088,0.65,0.7196551724137932,0.4254081632653061,89,1327,127,10.448818897637794,36.86111111111112,6
437,21090,0.85,1.0874137931034482,0.6458173076923076,122,2107,267,7.891385767790262,58.52777777777778,6
438,21091,1.02,1.07275,,30,356,44,8.090909090909092,9.88888888888889,6
439,21092,1.7,1.12,,12,162,24,6.75,4.5,6
440,21094,0.9916666666666668,1.0376863753213368,1.020913140311804,311,7168,850,8.432941176470589,199.11111111111111,6
441,21095,0.85,1.03,0.9007142857142857,24,297,41,7.2439024390243905,8.25,6
442,21096,0.85,0.9765625,0.5838,84,991,134,7.395522388059701,27.52777777777778,6
443,21098,1.976,1.5974867724867725,1.666153846153846,257,4142,561,7.383244206773618,115.05555555555556,1
444,21099,1.175,0.7248148148148148,,19,204,30,6.8,5.666666666666667,6
445,21100,2.3390322580645164,2.2019306930693068,3.578888888888889,110,1240,250,4.96,34.44444444444444,3
446,21102,3.4249999999999994,2.9057142857142857,,12,82,20,4.1,2.2777777777777777,8
447,21106,4.461666666666667,3.443076923076924,3.9166666666666665,100,790,169,4.674556213017752,21.944444444444443,1
448,21107,4.081162790697674,3.550213903743316,3.7910810810810815,167,1390,302,4.602649006622516,38.61111111111112,1
449,21108,3.793389830508475,3.5586708860759493,2.1633649289099526,306,4655,584,7.970890410958904,129.30555555555554,15
450,21109,6.75,6.448541666666666,4.258888888888889,130,848,186,4.559139784946237,23.55555555555556,15
451,21110,6.75,6.441913580246913,5.2158139534883725,172,1270,261,4.865900383141763,35.27777777777778,15
452,21111,4.744117647058824,3.701259842519685,2.913235294117647,108,1151,210,5.480952380952381,31.97222222222222,1
453,21112,4.1593333333333335,3.450094339622642,3.200877192982456,98,894,177,5.050847457627119,24.83333333333333,1
454,21114,1.25,1.2475718849840256,1.2483333333333333,346,4324,442,9.782805429864254,120.11111111111111,1
455,21115,6.75,6.734834123222749,5.698760330578512,265,923,354,2.6073446327683616,25.63888888888889,8
456,21116,4.95,4.621785714285715,6.491277533039647,163,1045,376,2.779255319148936,29.02777777777778,4
457,21117,1.25,2.4722222222222223,1.6428571428571428,22,232,25,9.28,6.444444444444445,4
458,21118,3.05,1.25,,7,69,7,9.857142857142858,1.9166666666666667,4
459,21121,1.5480645161290325,1.3493088552915766,1.366220930232558,454,9647,829,11.636911942098914,267.97222222222223,8
460,21122,1.3966666666666667,1.3261098398169335,1.3739318885448917,429,8417,775,10.860645161290323,233.8055555555556,8
461,21123,1.25,1.3247916666666666,1.183972602739726,120,2350,244,9.631147540983608,65.27777777777777,8
462,21124,1.523103448275862,1.293388888888889,1.2876444444444446,396,6933,602,11.516611295681065,192.5833333333333,8
463,21125,1.25,1.347037037037037,1.3136842105263158,155,1415,236,5.995762711864407,39.30555555555556,8
464,21126,1.3515384615384616,1.3905442176870748,1.3182786885245903,164,1605,278,5.773381294964029,44.583333333333336,8
465,21127,5.95,5.914285714285714,,24,109,36,3.0277777777777777,3.0277777777777777,1
466,21128,6.95,5.7,6.521428571428571,21,95,27,3.5185185185185186,2.638888888888889,1
467,21130,4.438571428571429,3.992439024390244,,29,241,48,5.020833333333333,6.694444444444445,1
468,21133,1.69,1.6010526315789473,,38,399,41,9.731707317073171,11.083333333333334,10
469,21134,1.65,1.593103448275862,,41,297,45,6.6,8.25,8
470,21135,1.6900000000000002,1.69,1.657295597484277,245,3721,373,9.975871313672922,103.36111111111111,8
471,21136,1.69,1.6885410334346505,1.6834226190476191,437,7318,689,10.621190130624091,203.27777777777777,10
472,21137,5.1245,4.165817307692308,4.400460992907802,190,4359,508,8.580708661417322,121.08333333333331,1
473,21143,2.6826086956521737,2.183793103448276,2.5892857142857144,124,1644,176,9.340909090909092,45.66666666666666,5
474,21144,1.28625,0.9885714285714284,,37,399,57,7.0,11.083333333333334,5
475,21145,1.25,1.25,1.09375,32,495,38,13.026315789473683,13.75,1
476,21146,2.6214285714285714,2.060243902439024,,44,561,55,10.2,15.583333333333334,3
477,21147,3.2,2.2234,1.9798461538461536,33,477,118,4.0423728813559325,13.25,5
478,21148,0.0,,,1,1,1,1.0,0.0277777777777777,1
479,21154,1.7137837837837837,1.6630936819172113,1.933451776649746,321,4711,872,5.402522935779817,130.86111111111111,12
480,21155,2.566666666666667,2.560277777777778,3.177304347826087,358,4773,954,5.00314465408805,132.58333333333334,6
481,21156,2.185,2.1963738317757007,2.410392156862745,464,4964,886,5.602708803611738,137.88888888888889,16
482,21157,3.0307692307692307,2.7902400000000003,3.271153846153846,66,689,176,3.914772727272727,19.13888888888889,3
483,21158,1.7300000000000002,1.6548905109489052,0.9312345679012346,180,1651,301,5.485049833887043,45.86111111111112,4
484,21159,2.0416666666666665,1.6279279279279275,0.9971929824561404,143,1217,242,5.028925619834711,33.80555555555556,4
485,21160,1.6981818181818182,1.5422727272727272,,42,338,55,6.1454545454545455,9.38888888888889,4
486,21161,2.052083333333333,1.6418367346938776,1.7148571428571426,116,896,201,4.45771144278607,24.88888888888889,4
487,21162,2.249375,1.6506363636363637,0.9455194805194806,169,1562,278,5.618705035971223,43.388888888888886,4
488,21163,1.7864285714285717,1.7187903225806451,0.9460169491525424,156,1407,245,5.742857142857143,39.083333333333336,4
489,21164,3.529375,3.28945107398568,3.276454183266932,350,3317,700,4.738571428571428,92.13888888888889,1
490,21165,2.4779245283018865,2.165548780487805,2.1272486772486774,314,5304,907,5.847850055126791,147.33333333333334,8
